Date,Open,High,Low,Close,Adj Close,Volume
2023-10-23,93.599998,93.750000,91.709999,93.309998,93.309998,948082
2023-10-24,93.029999,93.389999,92.199997,92.510002,92.510002,712251
2023-10-25,92.440002,92.510002,90.599998,91.379997,91.379997,985250
2023-10-26,88.919998,89.129997,87.169998,88.629997,88.629997,1754600
2023-10-27,89.029999,90.610001,88.260002,88.489998,88.489998,1019881
2023-10-30,88.709999,89.430000,87.379997,87.709999,87.709999,990222
2023-10-31,87.620003,87.919998,86.800003,87.629997,87.629997,906042
2023-11-01,88.400002,89.440002,87.339996,89.000000,89.000000,959228
2023-11-02,90.000000,91.540001,89.660004,91.089996,91.089996,1234813
2023-11-03,93.010002,94.650002,92.209999,92.949997,92.949997,1764602
2023-11-06,94.400002,94.540001,92.599998,92.830002,92.830002,928780
2023-11-07,92.500000,93.190002,91.080002,91.309998,91.309998,799182
2023-11-08,91.099998,92.639999,90.709999,92.089996,92.089996,984549
2023-11-09,92.269997,92.940002,91.839996,92.209999,92.209999,638498
2023-11-10,91.550003,91.639999,90.430000,91.180000,91.180000,796614
2023-11-13,91.320000,92.099998,90.940002,92.099998,92.099998,739544
2023-11-14,92.599998,94.410004,92.400002,94.169998,94.169998,1167948
2023-11-15,94.650002,96.209999,94.370003,96.050003,96.050003,1031027
2023-11-16,95.889999,96.580002,94.050003,94.050003,94.050003,916067
2023-11-17,94.199997,95.669998,94.180000,95.199997,95.199997,1065274
2023-11-20,95.430000,95.800003,94.959999,95.739998,95.739998,623628
2023-11-21,95.209999,95.370003,93.550003,93.550003,93.550003,1004938
2023-11-22,93.900002,94.570000,93.239998,94.239998,94.239998,911571
2023-11-23,94.500000,94.860001,94.120003,94.129997,94.129997,485700
2023-11-24,94.000000,94.160004,92.949997,94.050003,94.050003,824509
2023-11-27,94.320000,94.389999,93.190002,93.430000,93.430000,623769
2023-11-28,92.989998,93.220001,92.300003,93.160004,93.160004,574852
2023-11-29,94.089996,96.480003,93.739998,96.070000,96.070000,1179280
2023-11-30,96.500000,96.940002,95.559998,95.589996,95.589996,2861028
2023-12-01,95.940002,96.190002,95.169998,96.190002,96.190002,731827
2023-12-04,95.959999,96.419998,94.730003,96.160004,96.160004,850657
2023-12-05,96.199997,97.660004,96.010002,97.660004,97.660004,931765
2023-12-06,97.989998,99.820000,97.610001,99.349998,99.349998,1088946
2023-12-07,99.059998,99.220001,98.360001,98.599998,98.599998,920498
2023-12-08,98.650002,101.559998,98.540001,100.919998,100.919998,1436380
2023-12-11,100.900002,101.860001,100.440002,101.300003,101.300003,934467
2023-12-12,101.660004,102.160004,100.940002,100.940002,100.940002,965724
2023-12-13,100.919998,101.239998,99.690002,99.690002,99.690002,800108
2023-12-14,101.580002,103.959999,101.199997,102.540001,102.540001,1534986
2023-12-15,103.199997,105.139999,103.040001,103.059998,103.059998,3102337
2023-12-18,102.400002,102.559998,100.860001,101.019997,101.019997,791886
2023-12-19,100.519997,101.360001,100.099998,100.879997,100.879997,772182
2023-12-20,101.320000,101.860001,100.279999,100.419998,100.419998,570723
2023-12-21,98.980003,99.610001,98.139999,99.550003,99.550003,718117
2023-12-22,99.629997,100.820000,99.559998,100.639999,100.639999,663585
2023-12-27,100.580002,100.879997,100.099998,100.400002,100.400002,461826
2023-12-28,100.739998,101.040001,100.320000,100.440002,100.440002,430616
2023-12-29,100.760002,101.300003,100.699997,100.779999,100.779999,342418
2024-01-02,101.400002,103.040001,100.540001,101.779999,101.779999,717051
2024-01-03,101.620003,102.620003,98.839996,99.510002,99.510002,902349
2024-01-04,99.459999,101.260002,99.339996,101.000000,101.000000,927871
2024-01-05,100.620003,101.660004,99.470001,100.660004,100.660004,1037797
2024-01-08,100.000000,101.220001,99.239998,101.199997,101.199997,551675
2024-01-09,101.279999,101.440002,100.300003,100.820000,100.820000,679067
2024-01-10,100.699997,101.639999,99.769997,99.900002,99.900002,872610
2024-01-11,100.800003,101.879997,98.459999,98.459999,98.459999,951413
2024-01-12,98.980003,99.059998,96.400002,96.849998,96.849998,1060275
2024-01-15,96.889999,97.190002,95.349998,95.519997,95.519997,796874
2024-01-16,95.379997,96.059998,94.849998,95.760002,95.760002,873436
2024-01-17,93.669998,94.279999,92.330002,92.779999,92.779999,1420430
2024-01-18,92.510002,93.739998,92.330002,93.059998,93.059998,1029694
2024-01-19,93.559998,93.639999,92.120003,92.300003,92.300003,1083381
2024-01-22,92.949997,93.889999,92.949997,93.309998,93.309998,961338
2024-01-23,93.620003,94.570000,93.029999,93.559998,93.559998,1201268
2024-01-24,94.559998,94.910004,92.550003,93.550003,93.550003,1004508
2024-01-25,93.129997,93.690002,92.459999,93.690002,93.690002,1315384
2024-01-26,93.699997,95.019997,93.529999,94.769997,94.769997,1021980
2024-01-29,94.410004,94.910004,93.480003,94.910004,94.910004,653023
2024-01-30,95.500000,96.279999,94.480003,95.000000,95.000000,775385
2024-01-31,95.029999,96.849998,94.809998,96.779999,96.779999,1130835
2024-02-01,96.180000,98.019997,95.820000,97.029999,97.029999,875674
2024-02-02,97.949997,98.889999,97.639999,97.980003,97.980003,916523
2024-02-05,98.370003,98.470001,96.059998,96.570000,96.570000,762917
2024-02-06,97.419998,97.849998,96.500000,97.559998,97.559998,745693
2024-02-07,98.099998,99.970001,98.040001,99.139999,99.139999,1104844
2024-02-08,99.629997,102.360001,99.449997,101.959999,101.959999,1127135
2024-02-09,102.379997,103.260002,101.839996,102.000000,102.000000,867292
2024-02-12,102.400002,103.000000,101.820000,102.139999,102.139999,483485
2024-02-13,102.320000,102.580002,100.559998,100.879997,100.879997,719165
2024-02-14,100.279999,101.480003,100.260002,101.160004,101.160004,577490
2024-02-15,102.120003,102.980003,101.820000,102.620003,102.620003,773186
2024-02-16,103.260002,104.440002,103.139999,104.099998,104.099998,965446
2024-02-19,104.120003,104.379997,102.720001,102.820000,102.820000,518613
2024-02-20,102.660004,103.160004,101.320000,101.820000,101.820000,700053
2024-02-21,102.339996,104.379997,101.879997,104.300003,104.300003,964222
2024-02-22,105.000000,107.080002,104.980003,105.080002,105.080002,1062045
2024-02-23,105.300003,107.360001,105.180000,106.720001,106.720001,840751
2024-02-26,107.000000,107.739998,106.220001,107.480003,107.480003,824691
2024-02-27,107.639999,108.820000,107.419998,107.680000,107.680000,699541
2024-02-28,108.000000,109.160004,107.620003,109.160004,109.160004,757828
2024-02-29,109.500000,110.320000,109.000000,109.220001,109.220001,1382952
2024-03-01,109.980003,110.959999,107.680000,109.800003,109.800003,1121078
2024-03-04,109.440002,109.980003,109.000000,109.940002,109.940002,625518
2024-03-05,109.720001,109.720001,107.839996,109.360001,109.360001,661444
2024-03-06,109.300003,109.500000,107.379997,107.699997,107.699997,1049231
2024-03-07,107.040001,107.480003,106.059998,106.959999,106.959999,974767
2024-03-08,107.139999,107.839996,106.480003,107.139999,107.139999,773833
2024-03-11,106.620003,107.300003,106.120003,106.879997,106.879997,778385
2024-03-12,106.900002,110.220001,106.639999,109.779999,109.779999,1364736
