Date,Open,High,Low,Close,Adj Close,Volume
2023-09-04,40.630001,41.250000,40.110001,40.139999,40.139999,1371869
2023-09-05,39.009998,39.970001,39.000000,39.689999,39.689999,2746747
2023-09-06,39.750000,39.939999,39.230000,39.310001,39.310001,2745303
2023-09-07,39.040001,39.290001,38.240002,38.900002,38.900002,2673567
2023-09-08,39.049999,39.099998,37.959999,38.500000,38.500000,2136850
2023-09-11,38.720001,39.689999,38.560001,39.419998,39.419998,2355222
2023-09-12,39.880001,40.250000,39.419998,39.980000,39.980000,2775857
2023-09-13,39.680000,42.880001,39.560001,40.779999,40.779999,4524735
2023-09-14,41.000000,41.529999,39.930000,41.009998,41.009998,2975855
2023-09-15,41.509998,41.980000,41.099998,41.450001,41.450001,4002789
2023-09-18,41.080002,41.650002,40.430000,40.580002,40.580002,1490650
2023-09-19,40.450001,41.200001,40.330002,40.980000,40.980000,2663332
2023-09-20,40.919998,44.180000,40.919998,43.970001,43.970001,3687390
2023-09-21,43.389999,44.590000,43.150002,44.279999,44.279999,3169258
2023-09-22,44.000000,44.639999,43.500000,43.520000,43.520000,1785098
2023-09-25,43.139999,43.599998,42.830002,43.259998,43.259998,1905826
2023-09-26,43.009998,44.580002,42.419998,44.220001,44.220001,2772127
2023-09-27,44.270000,45.270000,44.060001,44.369999,44.369999,2163357
2023-09-28,44.470001,44.470001,43.049999,43.950001,43.950001,2247585
2023-09-29,44.459999,45.040001,44.299999,44.439999,44.439999,1668898
2023-10-02,44.740002,45.450001,43.880001,44.639999,44.639999,1800908
2023-10-03,44.349998,44.889999,42.939999,42.939999,42.939999,1758023
2023-10-04,42.599998,42.939999,41.799999,42.740002,42.740002,1540260
2023-10-05,43.000000,44.369999,43.000000,43.330002,43.330002,1826548
2023-10-06,43.520000,44.139999,42.889999,43.790001,43.790001,1502331
2023-10-09,43.759998,44.070000,42.660000,42.770000,42.770000,1246705
2023-10-10,43.320000,45.669998,43.320000,44.700001,44.700001,2488990
2023-10-11,44.049999,45.139999,43.720001,44.650002,44.650002,2267205
2023-10-12,45.040001,47.209999,45.040001,46.360001,46.360001,2543211
2023-10-13,46.360001,46.840000,45.799999,46.279999,46.279999,1404139
2023-10-16,46.279999,47.320000,45.029999,47.040001,47.040001,1490587
2023-10-17,46.849998,47.230000,46.070000,46.770000,46.770000,912625
2023-10-18,46.900002,47.349998,46.240002,46.400002,46.400002,1133740
2023-10-19,46.160000,46.200001,45.160000,45.430000,45.430000,1451066
2023-10-20,44.950001,45.020000,42.490002,42.700001,42.700001,2361204
2023-10-23,42.980000,43.470001,41.820000,43.110001,43.110001,1902118
2023-10-24,42.950001,43.980000,42.220001,43.599998,43.599998,1722734
2023-10-25,43.000000,43.490002,42.139999,42.270000,42.270000,1839700
2023-10-26,39.630001,39.970001,36.599998,38.259998,38.259998,7685254
2023-10-27,37.490002,38.700001,36.900002,38.200001,38.200001,2645509
2023-10-30,38.200001,38.860001,37.590000,37.700001,37.700001,1868192
2023-10-31,37.700001,38.540001,37.299999,38.310001,38.310001,2736647
2023-11-01,38.450001,38.450001,37.139999,37.389999,37.389999,2376373
2023-11-02,37.500000,40.279999,37.150002,39.529999,39.529999,3796853
2023-11-03,39.900002,42.389999,39.900002,40.980000,40.980000,2331330
2023-11-06,41.830002,42.500000,40.500000,40.669998,40.669998,2000684
2023-11-07,40.290001,40.299999,38.540001,38.919998,38.919998,2196552
2023-11-08,38.799999,39.680000,38.459999,39.099998,39.099998,1739146
2023-11-09,39.099998,39.099998,37.939999,37.990002,37.990002,2685058
2023-11-10,37.400002,37.950001,36.599998,37.820000,37.820000,2216463
2023-11-13,38.000000,38.889999,37.480000,38.889999,38.889999,2002181
2023-11-14,39.000000,40.520000,38.770000,40.520000,40.520000,2847576
2023-11-15,40.520000,42.049999,40.040001,41.830002,41.830002,2748631
2023-11-16,41.650002,42.110001,40.840000,40.840000,40.840000,2274588
2023-11-17,35.770000,36.970001,35.250000,36.290001,36.290001,19233660
2023-11-20,36.509998,36.860001,36.139999,36.500000,36.500000,6930266
2023-11-21,36.500000,36.520000,34.160000,34.320000,34.320000,12760639
2023-11-22,34.320000,35.490002,34.119999,35.290001,35.290001,4609845
2023-11-23,35.310001,35.630001,34.790001,34.910000,34.910000,3088708
2023-11-24,34.910000,35.459999,34.750000,35.459999,35.459999,3076323
2023-11-27,35.459999,35.770000,34.939999,35.160000,35.160000,2896928
2023-11-28,34.580002,34.910000,32.750000,33.060001,33.060001,8512882
2023-11-29,33.099998,34.520000,33.000000,34.380001,34.380001,4764702
2023-11-30,34.349998,34.560001,33.680000,34.169998,34.169998,8538598
2023-12-01,34.160000,34.169998,33.580002,34.130001,34.130001,2726171
2023-12-04,34.000000,34.900002,33.980000,34.680000,34.680000,3621251
2023-12-05,34.009998,34.270000,32.570000,33.320000,33.320000,7568108
2023-12-06,33.320000,35.000000,32.599998,34.810001,34.810001,5787932
2023-12-07,34.220001,34.849998,33.700001,34.560001,34.560001,3331126
2023-12-08,34.560001,34.709999,34.000000,34.130001,34.130001,4165642
2023-12-11,34.000000,34.020000,33.459999,33.700001,33.700001,4135304
2023-12-12,33.700001,33.869999,32.560001,32.560001,32.560001,5096618
2023-12-13,32.490002,32.720001,31.590000,31.590000,31.590000,5600765
2023-12-14,32.730000,34.169998,32.619999,33.599998,33.599998,8612794
2023-12-15,33.900002,34.320000,32.919998,33.029999,33.029999,7361274
2023-12-18,33.000000,33.500000,32.400002,33.259998,33.259998,3115293
2023-12-19,33.259998,33.900002,33.250000,33.810001,33.810001,3096154
2023-12-20,33.950001,34.189999,33.500000,33.590000,33.590000,2728646
2023-12-21,33.000000,33.110001,32.139999,32.660000,32.660000,5429968
2023-12-22,32.599998,33.029999,32.509998,32.520000,32.520000,2479695
2023-12-27,32.660000,33.240002,32.599998,32.689999,32.689999,3675302
2023-12-28,32.689999,33.060001,32.480000,32.529999,32.529999,2751116
2023-12-29,32.540001,32.820000,32.450001,32.560001,32.560001,3152290
2024-01-02,32.630001,33.830002,32.529999,32.970001,32.970001,5210465
2024-01-03,32.860001,33.099998,31.549999,31.730000,31.730000,6998516
2024-01-04,31.790001,31.879999,30.760000,30.910000,30.910000,6135654
2024-01-05,30.500000,31.260000,30.490000,30.790001,30.790001,2793947
2024-01-08,30.850000,31.520000,30.760000,31.450001,31.450001,3500466
2024-01-09,31.570000,31.680000,30.420000,30.650000,30.650000,4665544
2024-01-10,30.600000,30.930000,30.459999,30.790001,30.790001,2783090
2024-01-11,31.100000,31.580000,29.350000,29.360001,29.360001,6134022
2024-01-12,28.709999,28.850000,27.480000,28.549999,28.549999,13019881
2024-01-15,27.410000,27.540001,26.780001,26.879999,26.879999,4307351
2024-01-16,26.450001,27.280001,26.200001,26.330000,26.330000,4875944
2024-01-17,26.000000,26.040001,25.309999,25.830000,25.830000,6360546
2024-01-18,25.830000,27.440001,25.570000,27.110001,27.110001,8101377
2024-01-19,27.150000,27.340000,25.799999,25.799999,25.799999,5028804
2024-01-22,25.940001,26.389999,25.490000,26.170000,26.170000,4376699
2024-01-23,26.500000,27.090000,26.379999,26.870001,26.870001,4901651
2024-01-24,27.230000,27.549999,26.600000,26.719999,26.719999,3824578
2024-01-25,26.610001,26.930000,26.330000,26.760000,26.760000,3599234
2024-01-26,26.750000,28.010000,25.650000,27.660000,27.660000,5025005
2024-01-29,27.290001,27.639999,26.590000,27.590000,27.590000,4561382
2024-01-30,27.660000,27.799999,26.760000,27.090000,27.090000,3850861
2024-01-31,26.930000,27.600000,26.520000,27.320000,27.320000,6762316
2024-02-01,36.000000,36.000000,31.200001,34.540001,34.540001,38263725
2024-02-02,35.130001,36.470001,34.810001,35.939999,35.939999,13371694
2024-02-05,36.490002,36.770000,34.340000,34.380001,34.380001,7416057
2024-02-06,34.380001,34.650002,33.150002,33.889999,33.889999,5693257
2024-02-07,33.889999,35.689999,33.880001,35.130001,35.130001,6494757
2024-02-08,35.200001,37.110001,35.200001,36.810001,36.810001,6828453
2024-02-09,36.759998,38.000000,36.520000,36.930000,36.930000,6634717
2024-02-12,37.000000,38.500000,36.610001,37.759998,37.759998,4316001
2024-02-13,38.750000,39.380001,37.889999,38.160000,38.160000,7152817
2024-02-14,37.779999,38.500000,37.020000,37.080002,37.080002,3797164
2024-02-15,37.200001,38.430000,37.200001,38.000000,38.000000,3735363
2024-02-16,38.500000,39.549999,38.259998,38.599998,38.599998,4060950
2024-02-19,38.290001,38.779999,38.090000,38.700001,38.700001,3329999
2024-02-20,38.430000,39.060001,36.009998,36.360001,36.360001,5004406
2024-02-21,36.360001,38.060001,36.349998,37.779999,37.779999,3982766
2024-02-22,38.340000,39.000000,37.320000,37.450001,37.450001,4017178
2024-02-23,38.000000,38.500000,34.770000,35.619999,35.619999,8815818
2024-02-26,35.750000,36.180000,34.450001,34.889999,34.889999,3540023
2024-02-27,34.889999,36.169998,34.840000,35.840000,35.840000,3858892
2024-02-28,35.799999,36.930000,35.570000,36.930000,36.930000,4794264
2024-02-29,36.799999,38.400002,36.650002,37.759998,37.759998,17550756
2024-03-01,37.790001,38.849998,37.419998,38.389999,38.389999,4357575
2024-03-04,38.389999,38.849998,36.650002,36.790001,36.790001,3749974
2024-03-05,36.150002,36.360001,34.000000,34.000000,34.000000,5764169
2024-03-06,34.000000,35.439999,33.919998,34.779999,34.779999,3992800
2024-03-07,34.200001,35.549999,34.099998,35.349998,35.349998,2798597
2024-03-08,35.400002,36.230000,35.110001,35.939999,35.939999,2861789
2024-03-11,35.799999,36.630001,35.580002,36.599998,36.599998,3669473
2024-03-12,36.599998,36.930000,36.060001,36.709999,36.709999,3387356
